"REF_DATE","GEO","DGUID","Sales taxes","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Quebec","2016A000224","Excluding sales taxes","Recording media","Dollars","81","millions","6","v99923369","6.1.63","500.4","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Recording media","Dollars","81","millions","6","v99923369","6.1.63","468.1","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Recording media","Dollars","81","millions","6","v99923369","6.1.63","476.9","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Recording media","Dollars","81","millions","6","v99923369","6.1.63","477.5","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Recording media","Dollars","81","millions","6","v99923369","6.1.63","474.3","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Recording media","Dollars","81","millions","6","v99923369","6.1.63","436.7","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Recording media","Dollars","81","millions","6","v99923369","6.1.63","395.9","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1175.2","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1188.0","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1140.2","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1166.9","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1103.5","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1177.6","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1306.1","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1260.5","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1269.7","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1317.8","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1343.6","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1434.3","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1455.4","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1467.5","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","1745.0","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Major durables for outdoor recreation","Dollars","81","millions","6","v99923370","6.1.64","2153.2","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","203.6","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","208.7","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","207.8","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","208.7","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","215.9","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","209.3","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","209.8","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","208.9","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","217.3","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","214.3","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","211.0","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","222.1","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","222.9","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","199.0","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","240.4","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Musical instruments and major durables for indoor recreation","Dollars","81","millions","6","v99923371","6.1.65","177.1","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","787.8","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","878.6","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","864.8","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","864.7","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","833.0","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","804.8","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","818.5","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","859.4","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","892.9","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","895.7","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","919.8","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","978.5","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","964.8","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","1021.3","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","1150.9","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Games, toys and hobbies","Dollars","81","millions","6","v99923372","6.1.66","1180.4","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","841.9","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","876.4","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","904.4","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","946.4","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","965.8","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","1014.8","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","1093.6","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","1086.1","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","1059.4","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","1051.0","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","1150.6","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","1163.4","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","1263.6","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","1424.5","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","1671.0","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Equipment for sport, camping and open-air recreation","Dollars","81","millions","6","v99923373","6.1.67","1736.6","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Garden products, plants and flowers","Dollars","81","millions","6","v99923374","6.1.68","464.2","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Garden products, plants and flowers","Dollars","81","millions","6","v99923374","6.1.68","486.5","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Garden products, plants and flowers","Dollars","81","millions","6","v99923374","6.1.68","513.9","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Garden products, plants and flowers","Dollars","81","millions","6","v99923374","6.1.68","522.1","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Garden products, plants and flowers","Dollars","81","millions","6","v99923374","6.1.68","537.1","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Garden products, plants and flowers","Dollars","81","millions","6","v99923374","6.1.68","524.6","","","","1"
